"","Player","Age","Team","G","GS","MP","FG","FGA","FG.","X3P","X3PA","X3P.","X2P","X2PA","X2P.","eFG.","FT","FTA","FT.","ORB","DRB","TRB","AST","STL","BLK","TOV","PF","PTS","Awards","Season","Player.additional","College","height","weight","Pos_C","Pos_F","Pos_G","Pos_SG"
"3908","Jeremy Lin",0.346153846153846,"CHO",0.916666666666667,0.156626506024096,0.6,0.311475409836066,0.341911764705882,0.412,0.188679245283019,0.21969696969697,0.336,0.263636363636364,0.288288288288288,0.446,0.309333333333333,0.303921568627451,0.300813008130081,0.815,0.0925925925925926,0.236842105263158,0.2,0.256410256410256,0.233333333333333,0.135135135135135,0.333333333333333,0.35,0.32409972299169,"6MOY-7","15-16","linje01","Harvard",0.4,0.295154185022026,0,0,0,1
"3909","Marvin Williams",0.423076923076923,"CHO",0.952380952380952,0.975903614457831,0.66046511627907,0.344262295081967,0.338235294117647,0.452,0.358490566037736,0.356060606060606,0.402,0.209090909090909,0.207207207207207,0.504,0.369333333333333,0.147058823529412,0.146341463414634,0.833,0.296296296296296,0.429824561403509,0.4,0.11965811965812,0.233333333333333,0.27027027027027,0.140350877192982,0.266666666666667,0.32409972299169,NA,"15-16","willima02","North Carolina",0.64,0.458149779735683,0,1,0,0
"3910","Kent Bazemore",0.307692307692308,"ATL",0.880952380952381,0.819277108433735,0.634883720930233,0.352459016393443,0.356617647058824,0.441,0.283018867924528,0.310606060606061,0.357,0.254545454545455,0.252252252252252,0.502,0.344666666666667,0.156862745098039,0.16260162601626,0.815,0.0740740740740741,0.412280701754386,0.31875,0.196581196581197,0.433333333333333,0.135135135135135,0.31578947368421,0.383333333333333,0.321329639889197,NA,"15-16","bazemke01","Old Dominion",0.48,0.299559471365639,0,1,0,0
"3911","Otto Porter Jr.",0.153846153846154,"WAS",0.880952380952381,0.879518072289157,0.693023255813954,0.368852459016393,0.352941176470588,0.473,0.245283018867925,0.272727272727273,0.367,0.290909090909091,0.27027027027027,0.536,0.360666666666667,0.127450980392157,0.138211382113821,0.754,0.240740740740741,0.342105263157895,0.325,0.136752136752137,0.466666666666667,0.108108108108108,0.157894736842105,0.366666666666667,0.321329639889197,NA,"15-16","porteot01","Georgetown",0.6,0.286343612334802,0,1,0,0
"3912","Michael Carter-Williams",0.230769230769231,"MIL",0.630952380952381,0.44578313253012,0.697674418604651,0.377049180327869,0.378676470588235,0.452,0.0566037735849057,0.0757575757575758,0.273,0.4,0.418918918918919,0.472,0.310666666666667,0.196078431372549,0.24390243902439,0.654,0.166666666666667,0.368421052631579,0.31875,0.444444444444444,0.5,0.216216216216216,0.491228070175439,0.5,0.318559556786704,NA,"15-16","cartemi01","Syracuse",0.52,0.251101321585903,0,0,1,0
"3913","Jordan Hamilton",0.269230769230769,"NOP",0.119047619047619,0.0481927710843374,0.630232558139535,0.368852459016393,0.386029411764706,0.422,0.226415094339623,0.310606060606061,0.289,0.3,0.292792792792793,0.507,0.318666666666667,0.127450980392157,0.154471544715447,0.667,0.203703703703704,0.394736842105263,0.35,0.196581196581197,0.233333333333333,0.0810810810810811,0.263157894736842,0.366666666666667,0.31578947368421,NA,"15-16","hamiljo02","Texas",0.56,0.383259911894273,0,1,0,0
"3914","Julius Randle",0.115384615384615,"LAL",0.952380952380952,0.72289156626506,0.644186046511628,0.360655737704918,0.378676470588235,0.429,0.0188679245283019,0.0303030303030303,0.278,0.390909090909091,0.445945945945946,0.436,0.29,0.235294117647059,0.268292682926829,0.715,0.388888888888889,0.710526315789474,0.6375,0.153846153846154,0.233333333333333,0.108108108108108,0.31578947368421,0.5,0.313019390581717,NA,"15-16","randlju01","Kentucky",0.64,0.515418502202643,0,1,0,0
"3915","Bojan Bogdanović",0.307692307692308,"BRK",0.928571428571429,0.469879518072289,0.611627906976744,0.336065573770492,0.349264705882353,0.433,0.30188679245283,0.325757575757576,0.382,0.227272727272727,0.234234234234234,0.474,0.346,0.137254901960784,0.138211382113821,0.833,0.0925925925925926,0.245614035087719,0.2,0.111111111111111,0.133333333333333,0.027027027027027,0.263157894736842,0.25,0.310249307479224,NA,"15-16","bogdabo02","None",0.6,0.365638766519824,0,1,0,0
"3916","Sean Kilpatrick",0.307692307692308,"2TM",0.357142857142857,0,0.451162790697674,0.327868852459016,0.319852941176471,0.456,0.245283018867925,0.28030303030303,0.342,0.245454545454545,0.225225225225225,0.538,0.352,0.186274509803922,0.178861788617886,0.896,0.0740740740740741,0.12280701754386,0.1125,0.0769230769230769,0.133333333333333,0.027027027027027,0.175438596491228,0.2,0.307479224376731,NA,"15-16","kilpase01","Cincinnati",0.44,0.378854625550661,0,0,0,1
"3917","Nerlens Noel",0.115384615384615,"PHI",0.785714285714286,0.746987951807229,0.669767441860465,0.377049180327869,0.323529411764706,0.521,0,0,0.5,0.418181818181818,0.391891891891892,0.521,0.348,0.196078431372549,0.276422764227642,0.59,0.425925925925926,0.508771929824561,0.50625,0.153846153846154,0.6,0.405405405405405,0.421052631578947,0.483333333333333,0.307479224376731,NA,"15-16","noelne01","Kentucky",0.72,0.418502202643172,1,0,0,0
"3918","Isaiah Canaan",0.230769230769231,"PHI",0.904761904761905,0.469879518072289,0.581395348837209,0.278688524590164,0.345588235294118,0.36,0.433962264150943,0.477272727272727,0.363,0.1,0.13963963963964,0.354,0.321333333333333,0.186274509803922,0.186991869918699,0.833,0.0555555555555556,0.175438596491228,0.14375,0.153846153846154,0.233333333333333,0.0540540540540541,0.210526315789474,0.283333333333333,0.304709141274238,NA,"15-16","canaais01","Murray State",0.28,0.299559471365639,0,0,0,1
"3919","DeMarre Carroll",0.423076923076923,"TOR",0.297619047619048,0.265060240963855,0.690697674418605,0.327868852459016,0.382352941176471,0.389,0.339622641509434,0.340909090909091,0.39,0.209090909090909,0.261261261261261,0.388,0.316,0.117647058823529,0.154471544715447,0.6,0.222222222222222,0.307017543859649,0.29375,0.0854700854700855,0.566666666666667,0.0540540540540541,0.192982456140351,0.4,0.304709141274238,NA,"15-16","carrode01","Missouri",0.6,0.348017621145374,0,1,0,0
"3920","Dennis Schröder",0.153846153846154,"ATL",0.94047619047619,0.072289156626506,0.46046511627907,0.336065573770492,0.360294117647059,0.421,0.188679245283019,0.227272727272727,0.322,0.290909090909091,0.306306306306306,0.465,0.314,0.176470588235294,0.186991869918699,0.791,0.0555555555555556,0.192982456140351,0.1625,0.376068376068376,0.3,0.027027027027027,0.403508771929825,0.283333333333333,0.304709141274238,"6MOY-9","15-16","schrode01","None",0.32,0.171806167400881,0,0,1,0
"3921","T.J. Warren",0.153846153846154,"PHO",0.547619047619048,0.0481927710843374,0.518604651162791,0.385245901639344,0.345588235294118,0.501,0.113207547169811,0.113636363636364,0.4,0.372727272727273,0.355855855855856,0.52,0.355333333333333,0.0980392156862745,0.113821138211382,0.703,0.222222222222222,0.166666666666667,0.19375,0.0769230769230769,0.266666666666667,0.0810810810810811,0.12280701754386,0.333333333333333,0.304709141274238,NA,"15-16","warretj01","North Carolina State",0.6,0.427312775330396,0,1,0,0
"3922","J.J. Barea",0.5,"DAL",0.869047619047619,0.192771084337349,0.511627906976744,0.352459016393443,0.352941176470588,0.446,0.264150943396226,0.265151515151515,0.385,0.263636363636364,0.274774774774775,0.481,0.344,0.0980392156862745,0.105691056910569,0.771,0.0740740740740741,0.149122807017544,0.13125,0.35042735042735,0.133333333333333,0,0.263157894736842,0.25,0.301939058171745,"6MOY-12","15-16","bareajo01","Northeastern",0.28,0.229074889867841,0,0,1,0
"3923","Elfrid Payton",0.115384615384615,"ORL",0.857142857142857,0.831325301204819,0.672093023255814,0.360655737704918,0.367647058823529,0.436,0.0754716981132076,0.0984848484848485,0.326,0.354545454545455,0.391891891891892,0.451,0.304,0.147058823529412,0.211382113821138,0.589,0.203703703703704,0.219298245614035,0.225,0.547008547008547,0.4,0.0810810810810811,0.421052631578947,0.366666666666667,0.296398891966759,NA,"15-16","paytoel01","Louisana-Lafayette",0.44,0.229074889867841,0,0,1,0
"3924","Trey Burke",0.192307692307692,"UTA",0.75,0,0.483720930232558,0.336065573770492,0.363970588235294,0.413,0.264150943396226,0.303030303030303,0.344,0.245454545454545,0.265765765765766,0.46,0.322,0.0980392156862745,0.105691056910569,0.817,0.0555555555555556,0.131578947368421,0.1125,0.196581196581197,0.166666666666667,0.027027027027027,0.228070175438596,0.216666666666667,0.293628808864266,NA,"15-16","burketr01","Michigan",0.32,0.255506607929515,0,0,1,0
"3925","Norris Cole",0.346153846153846,"NOP",0.523809523809524,0.27710843373494,0.606976744186047,0.360655737704918,0.397058823529412,0.405,0.132075471698113,0.174242424242424,0.324,0.327272727272727,0.382882882882883,0.427,0.292666666666667,0.117647058823529,0.113821138211382,0.8,0.037037037037037,0.271929824561404,0.2125,0.316239316239316,0.266666666666667,0.027027027027027,0.298245614035088,0.383333333333333,0.293628808864266,NA,"15-16","coleno01","Cleveland State",0.36,0.185022026431718,0,0,1,0
"3926","Shabazz Muhammad",0.192307692307692,"MIN",0.964285714285714,0,0.465116279069767,0.319672131147541,0.305147058823529,0.465,0.0943396226415094,0.143939393939394,0.289,0.3,0.292792792792793,0.516,0.332,0.225490196078431,0.24390243902439,0.764,0.222222222222222,0.175438596491228,0.20625,0.0512820512820513,0.1,0.027027027027027,0.157894736842105,0.183333333333333,0.290858725761773,NA,"15-16","muhamsh01","UCLA",0.52,0.39647577092511,0,1,0,0
"3927","Evan Turner",0.346153846153846,"BOS",0.952380952380952,0.144578313253012,0.63953488372093,0.344262295081967,0.341911764705882,0.456,0.0377358490566038,0.0757575757575758,0.241,0.363636363636364,0.373873873873874,0.482,0.312666666666667,0.176470588235294,0.178861788617886,0.827,0.111111111111111,0.37719298245614,0.30625,0.376068376068376,0.333333333333333,0.0810810810810811,0.368421052631579,0.283333333333333,0.290858725761773,"6MOY-5","15-16","turneev01","Ohio State",0.56,0.383259911894273,0,0,0,1
"3928","Jerryd Bayless",0.346153846153846,"MIL",0.607142857142857,0.216867469879518,0.66046511627907,0.295081967213115,0.308823529411765,0.423,0.358490566037736,0.333333333333333,0.437,0.145454545454545,0.18018018018018,0.408,0.359333333333333,0.127450980392157,0.138211382113821,0.778,0.0740740740740741,0.201754385964912,0.16875,0.264957264957265,0.3,0.0540540540540541,0.245614035087719,0.35,0.28808864265928,NA,"15-16","bayleje01","Arizona",0.4,0.295154185022026,0,0,0,1
"3929","Mario Chalmers",0.423076923076923,"2TM",0.714285714285714,0.0843373493975904,0.511627906976744,0.245901639344262,0.268382352941176,0.41,0.150943396226415,0.181818181818182,0.309,0.2,0.216216216216216,0.461,0.308,0.352941176470588,0.349593495934959,0.832,0.0740740740740741,0.192982456140351,0.1625,0.324786324786325,0.466666666666667,0.0540540540540541,0.31578947368421,0.5,0.285318559556787,NA,"15-16","chalmma01","Kansas",0.36,0.251101321585903,0,0,1,0
"3930","Allen Crabbe",0.192307692307692,"POR",0.952380952380952,0.0963855421686747,0.593023255813954,0.311475409836066,0.308823529411765,0.459,0.264150943396226,0.265151515151515,0.393,0.227272727272727,0.220720720720721,0.506,0.360666666666667,0.117647058823529,0.113821138211382,0.867,0.0555555555555556,0.201754385964912,0.16875,0.102564102564103,0.266666666666667,0.0540540540540541,0.140350877192982,0.4,0.285318559556787,"6MOY-16","15-16","crabbal01","California",0.52,0.33920704845815,0,0,0,1
"3931","Robin Lopez",0.346153846153846,"NYK",0.964285714285714,0.987951807228916,0.618604651162791,0.360655737704918,0.297794117647059,0.539,0,0,0,0.4,0.364864864864865,0.54,0.359333333333333,0.156862745098039,0.16260162601626,0.795,0.611111111111111,0.359649122807017,0.45625,0.11965811965812,0.0666666666666667,0.432432432432432,0.280701754385965,0.366666666666667,0.285318559556787,NA,"15-16","lopezro01","Stanford",0.76,0.537444933920705,1,0,0,0
"3932","Jared Sullinger",0.192307692307692,"BOS",0.952380952380952,0.879518072289157,0.537209302325581,0.352459016393443,0.367647058823529,0.435,0.0754716981132076,0.0984848484848485,0.282,0.363636363636364,0.391891891891892,0.458,0.302,0.127450980392157,0.16260162601626,0.64,0.444444444444444,0.517543859649123,0.51875,0.196581196581197,0.3,0.162162162162162,0.228070175438596,0.433333333333333,0.285318559556787,NA,"15-16","sullija01","Ohio State",0.64,0.559471365638767,0,1,0,0
"3933","Myles Turner",0.0384615384615385,"IND",0.702380952380952,0.36144578313253,0.518604651162791,0.360655737704918,0.323529411764706,0.498,0.0188679245283019,0.0151515151515152,0.214,0.4,0.387387387387387,0.506,0.334,0.147058823529412,0.16260162601626,0.727,0.203703703703704,0.385964912280702,0.34375,0.0598290598290598,0.133333333333333,0.378378378378378,0.192982456140351,0.433333333333333,0.285318559556787,"ROY-8","15-16","turnemy01","Texas",0.72,0.484581497797357,1,0,0,0
"3934","Al-Farouq Aminu",0.269230769230769,"POR",0.964285714285714,0.987951807228916,0.651162790697674,0.295081967213115,0.323529411764706,0.416,0.283018867924528,0.325757575757576,0.361,0.190909090909091,0.202702702702703,0.468,0.335333333333333,0.137254901960784,0.154471544715447,0.737,0.222222222222222,0.429824561403509,0.38125,0.145299145299145,0.3,0.162162162162162,0.263157894736842,0.35,0.282548476454294,NA,"15-16","aminual01","Wake Forest",0.64,0.361233480176211,0,1,0,0
"3935","Marco Belinelli",0.423076923076923,"SAC",0.797619047619048,0.0843373493975904,0.56046511627907,0.295081967213115,0.341911764705882,0.386,0.245283018867925,0.333333333333333,0.306,0.209090909090909,0.225225225225225,0.456,0.304666666666667,0.166666666666667,0.16260162601626,0.833,0.0185185185185185,0.140350877192982,0.10625,0.162393162393162,0.166666666666667,0,0.210526315789474,0.216666666666667,0.282548476454294,NA,"15-16","belinma01","None",0.48,0.33920704845815,0,0,0,1
"3936","Gorgui Dieng",0.307692307692308,"MIN",0.964285714285714,0.469879518072289,0.618604651162791,0.311475409836066,0.261029411764706,0.532,0.0188679245283019,0.0151515151515152,0.3,0.336363636363636,0.306306306306306,0.54,0.358,0.245098039215686,0.24390243902439,0.827,0.351851851851852,0.456140350877193,0.44375,0.145299145299145,0.366666666666667,0.324324324324324,0.298245614035088,0.45,0.279778393351801,NA,"15-16","dienggo01","Louisville",0.72,0.475770925110132,1,0,0,0
"3937","Ricky Rubio",0.269230769230769,"MIN",0.892857142857143,0.91566265060241,0.7,0.237704918032787,0.283088235294118,0.374,0.150943396226415,0.189393939393939,0.326,0.190909090909091,0.234234234234234,0.396,0.284666666666667,0.343137254901961,0.333333333333333,0.847,0.0925925925925926,0.333333333333333,0.26875,0.743589743589744,0.7,0.027027027027027,0.43859649122807,0.433333333333333,0.279778393351801,NA,"15-16","rubiori01","None",0.44,0.268722466960352,0,0,1,0
"3938","Matt Barnes",0.653846153846154,"MEM",0.892857142857143,0.542168674698795,0.658139534883721,0.286885245901639,0.334558823529412,0.381,0.30188679245283,0.371212121212121,0.322,0.172727272727273,0.193693693693694,0.449,0.311333333333333,0.147058823529412,0.146341463414634,0.804,0.203703703703704,0.385964912280702,0.34375,0.17948717948718,0.333333333333333,0.216216216216216,0.280701754385965,0.516666666666667,0.277008310249307,NA,"15-16","barnema02","UCLA",0.56,0.409691629955947,0,1,0,0
"3939","Nikola Jokić",0.0769230769230769,"DEN",0.94047619047619,0.662650602409639,0.493023255813953,0.311475409836066,0.275735294117647,0.512,0.0754716981132076,0.0833333333333333,0.333,0.318181818181818,0.292792792792793,0.541,0.356666666666667,0.186274509803922,0.195121951219512,0.811,0.425925925925926,0.412280701754386,0.4375,0.205128205128205,0.333333333333333,0.162162162162162,0.228070175438596,0.433333333333333,0.277008310249307,"ROY-3","15-16","jokicni01","None",0.68,0.515418502202643,1,0,0,0
"3940","Kelly Olynyk",0.230769230769231,"BOS",0.80952380952381,0.0963855421686747,0.458139534883721,0.30327868852459,0.297794117647059,0.455,0.226415094339623,0.227272727272727,0.405,0.218181818181818,0.225225225225225,0.486,0.354,0.137254901960784,0.154471544715447,0.75,0.185185185185185,0.263157894736842,0.25625,0.128205128205128,0.266666666666667,0.135135135135135,0.192982456140351,0.4,0.277008310249307,NA,"15-16","olynyke01","Gonzaga",0.76,0.462555066079295,1,0,0,0
"3941","Patrick Beverley",0.346153846153846,"HOU",0.833333333333333,0.759036144578313,0.655813953488372,0.295081967213115,0.308823529411765,0.434,0.320754716981132,0.333333333333333,0.4,0.172727272727273,0.18018018018018,0.472,0.359333333333333,0.0784313725490196,0.0975609756097561,0.682,0.185185185185185,0.219298245614035,0.21875,0.290598290598291,0.433333333333333,0.108108108108108,0.228070175438596,0.55,0.274238227146814,NA,"15-16","beverpa01","Arkansas",0.32,0.229074889867841,0,0,1,0
"3942","Terrence Ross",0.230769230769231,"TOR",0.857142857142857,0.0843373493975904,0.544186046511628,0.30327868852459,0.316176470588235,0.431,0.339622641509434,0.348484848484848,0.386,0.172727272727273,0.175675675675676,0.484,0.357333333333333,0.0686274509803922,0.0650406504065041,0.79,0.0555555555555556,0.192982456140351,0.15625,0.0683760683760684,0.233333333333333,0.0810810810810811,0.105263157894737,0.266666666666667,0.274238227146814,NA,"15-16","rosste01","Washington",0.56,0.273127753303965,0,1,0,0
